date,region,resource_type,usage_cpu,usage_storage,users_active,service,economic_index,cloud_market_demand,holiday,cpu_total,storage_allocated,cpu_utilization,storage_efficiency,day_of_week,day_of_month,month,quarter,week_of_year,usage_cpu_lag1,usage_cpu_lag7,usage_cpu_lag30,usage_storage_lag1,usage_storage_lag7,usage_storage_lag30,users_active_lag1,users_active_lag7,users_active_lag30,usage_cpu_rolling_mean_7,usage_cpu_rolling_std_7,usage_storage_rolling_mean_7,usage_storage_rolling_std_7,users_active_rolling_mean_7,users_active_rolling_std_7
2023-03-20,West US,VM,88,1609,275,VM,118.66,1.05,0,100,2000,0.88,0.8101711983887211,0,20,3,1,12,57.0,71.0,68.0,808.0,1611.0,1080.0,382.0,240.0,286.0,67.42857142857143,13.352367366340511,1404.7142857142858,387.04294089317557,354.42857142857144,83.7433721613381
2023-03-20,West US,Storage,73,1817,258,Storage,118.66,1.05,0,100,2000,0.73,0.9242115971515769,0,20,3,1,12,81.0,66.0,86.0,806.0,1087.0,1531.0,499.0,245.0,399.0,81.0,13.178264933847238,1181.4285714285713,390.60289175532023,373.2857142857143,94.80631885712087
2023-03-20,East US,Storage,51,1341,297,Storage,118.66,1.05,0,100,2000,0.51,0.6731927710843374,0,20,3,1,12,94.0,87.0,57.0,1766.0,510.0,1444.0,321.0,416.0,278.0,81.0,14.094916341243986,1427.7142857142858,524.315335870096,296.14285714285717,69.90571882049083
2023-01-21,East US,VM,87,1270,222,VM,107.38,1.02,1,100,2000,0.87,0.6375502008032129,5,21,1,1,3,51.0,70.0,97.0,521.0,1425.0,1562.0,311.0,305.0,369.0,77.85714285714286,15.496543393378316,1226.7142857142858,500.7386924287338,275.85714285714283,53.67627834661112
2023-01-21,East US,Storage,86,1176,401,Storage,107.38,1.02,1,100,2000,0.86,0.5903614457831325,5,21,1,1,3,51.0,79.0,75.0,1341.0,1865.0,1420.0,297.0,419.0,212.0,82.0,14.17744687875783,1329.2857142857142,492.23358760034347,293.57142857142856,64.77617139776312
2023-01-21,East US,Container,59,582,344,Container,107.38,1.02,1,100,2000,0.59,0.29172932330827067,5,21,1,1,3,65.0,56.0,56.0,934.0,662.0,535.0,324.0,419.0,372.0,61.714285714285715,5.707138387268016,1116.2857142857142,532.0791652519742,313.7142857142857,91.99404742647617
2023-01-21,West US,Storage,94,1216,459,Storage,107.38,1.02,1,100,2000,0.94,0.6185147507629705,5,21,1,1,3,73.0,80.0,95.0,1817.0,704.0,899.0,258.0,269.0,341.0,83.0,14.035668847618249,1254.5714285714287,329.4519980932255,400.42857142857144,86.836737891396
2023-01-21,West US,Container,50,1380,487,Container,107.38,1.02,1,100,2000,0.5,0.6948640483383686,5,21,1,1,3,59.0,93.0,61.0,1110.0,1340.0,970.0,391.0,427.0,342.0,66.14285714285714,14.993649449334313,1284.2857142857142,358.5748244953972,353.57142857142856,81.74728770802757
2023-01-21,North Europe,Storage,57,653,449,Storage,107.38,1.02,1,100,2000,0.57,0.3324847250509165,5,21,1,1,3,56.0,92.0,72.0,776.0,1964.0,1353.0,219.0,220.0,250.0,68.71428571428571,17.104719482395204,1076.4285714285713,421.01379911781913,368.0,100.0816333466502
2023-01-21,North Europe,Container,83,937,317,Container,107.38,1.02,1,100,2000,0.83,0.4741902834008097,5,21,1,1,3,75.0,53.0,74.0,882.0,1189.0,1074.0,267.0,206.0,389.0,76.57142857142857,11.84422704467094,1165.0,371.8745308120285,300.57142857142856,86.24549677685053
2023-01-21,Southeast Asia,VM,52,1829,467,VM,107.38,1.02,1,100,2000,0.52,0.921875,5,21,1,1,3,95.0,55.0,71.0,1383.0,1138.0,813.0,413.0,359.0,257.0,81.0,18.055470085267764,1353.0,429.69911953986303,347.42857142857144,90.38225700297816
2023-01-21,Southeast Asia,Storage,50,1577,435,Storage,107.38,1.02,1,100,2000,0.5,0.8091328886608518,5,21,1,1,3,64.0,60.0,71.0,875.0,1671.0,804.0,431.0,342.0,379.0,69.57142857142857,16.85088665181691,1289.7142857142858,358.22605260073533,316.42857142857144,106.73152789883146
2023-01-21,Southeast Asia,Container,54,1489,421,Container,107.38,1.02,1,100,2000,0.54,0.7486173956762192,5,21,1,1,3,70.0,97.0,91.0,578.0,698.0,1337.0,413.0,353.0,470.0,63.142857142857146,9.49435922760753,1232.5714285714287,308.60700853072944,317.57142857142856,109.65074424866313
2023-01-21,West US,VM,70,1601,200,VM,107.38,1.02,1,100,2000,0.7,0.8061430010070494,5,21,1,1,3,88.0,63.0,69.0,1609.0,1131.0,820.0,275.0,381.0,463.0,68.42857142857143,13.226956602044995,1471.857142857143,372.12561883116325,328.57142857142856,100.44875499951388
2023-01-21,North Europe,VM,83,1871,294,VM,107.38,1.02,1,100,2000,0.83,0.9383149448345035,5,21,1,1,3,98.0,92.0,77.0,1459.0,1095.0,1877.0,231.0,449.0,487.0,79.14285714285714,15.09336025573905,1226.857142857143,442.54846385129724,305.85714285714283,82.43265649694231
2023-02-21,Southeast Asia,Container,54,1504,240,Container,96.57,0.92,0,100,2000,0.54,0.7561588738059326,1,21,2,1,8,54.0,62.0,67.0,1489.0,1231.0,561.0,421.0,439.0,344.0,62.0,10.11599393699563,1271.5714285714287,325.18038949833016,289.14285714285717,98.11120998035621
2023-02-21,East US,VM,77,1887,219,VM,96.57,0.92,0,100,2000,0.77,0.947289156626506,1,21,2,1,8,87.0,69.0,88.0,1270.0,1964.0,1963.0,222.0,246.0,210.0,79.0,15.02220578565833,1215.7142857142858,482.3510873094114,272.0,57.043842787806796
2023-02-21,East US,Storage,73,1446,295,Storage,96.57,0.92,0,100,2000,0.73,0.7259036144578314,1,21,2,1,8,86.0,90.0,62.0,1176.0,1828.0,725.0,401.0,213.0,352.0,79.57142857142857,14.033972386761379,1274.7142857142858,446.8078312823517,305.2857142857143,54.352903282511946
2023-02-21,East US,Container,90,919,449,Container,96.57,0.92,0,100,2000,0.9,0.4606516290726817,1,21,2,1,8,59.0,64.0,56.0,582.0,1938.0,1063.0,344.0,200.0,459.0,65.42857142857143,12.204604907672381,970.7142857142857,390.303178860448,349.2857142857143,88.7800921485484
2023-02-21,West US,Storage,88,1254,385,Storage,96.57,0.92,0,100,2000,0.88,0.6378433367243134,1,21,2,1,8,94.0,59.0,94.0,1216.0,1235.0,1889.0,459.0,471.0,306.0,87.14285714285714,9.227288721117338,1257.2857142857142,329.34212924440396,388.14285714285717,81.08108815958765
2023-02-21,West US,Container,61,1760,217,Container,96.57,0.92,0,100,2000,0.61,0.8862034239677744,1,21,2,1,8,50.0,57.0,83.0,1380.0,857.0,1324.0,487.0,355.0,417.0,66.71428571428571,14.659630346798012,1413.2857142857142,341.2475710710698,333.85714285714283,96.63061725186367
2023-02-21,West US,VM,83,1077,461,VM,96.57,0.92,0,100,2000,0.83,0.5422960725075529,1,21,2,1,8,70.0,52.0,57.0,1601.0,1155.0,1833.0,200.0,211.0,442.0,72.85714285714286,11.936339073442538,1460.7142857142858,384.1678080759823,364.2857142857143,96.0255422369734
2023-02-21,North Europe,Storage,84,1293,207,Storage,96.57,0.92,0,100,2000,0.84,0.6583503054989817,1,21,2,1,8,57.0,75.0,55.0,653.0,1197.0,553.0,449.0,377.0,246.0,70.0,17.972200755611468,1090.142857142857,427.1152961326444,343.7142857142857,116.76859492990722
2023-02-21,North Europe,Container,85,1251,286,Container,96.57,0.92,0,100,2000,0.85,0.6330971659919028,1,21,2,1,8,83.0,77.0,72.0,937.0,1231.0,1188.0,317.0,240.0,208.0,77.71428571428571,12.270755012281384,1167.857142857143,372.5423593684472,307.14285714285717,82.53368720594968
2023-02-21,Southeast Asia,VM,91,1439,213,VM,96.57,0.92,0,100,2000,0.91,0.7253024193548387,1,21,2,1,8,52.0,85.0,84.0,1829.0,1001.0,1543.0,467.0,344.0,440.0,81.85714285714286,18.415831698374536,1415.5714285714287,400.81868600106344,328.7142857142857,103.7797576372103
2023-02-21,Southeast Asia,Storage,63,501,492,Storage,96.57,0.92,0,100,2000,0.63,0.25705489994869163,1,21,2,1,8,50.0,58.0,91.0,1577.0,1428.0,918.0,435.0,411.0,377.0,70.28571428571429,16.377975920060926,1157.2857142857142,456.4612850635908,328.0,121.99316920767868
2023-02-21,North Europe,VM,89,520,424,VM,96.57,0.92,0,100,2000,0.89,0.26078234704112335,1,21,2,1,8,83.0,57.0,90.0,1871.0,1645.0,1252.0,294.0,363.0,458.0,83.71428571428571,11.743285822322518,1066.142857142857,468.88073415010615,314.57142857142856,92.13370201842034
2023-03-21,North Europe,Storage,61,507,496,Storage,88.09,1.07,0,100,2000,0.61,0.25814663951120165,1,21,3,1,12,84.0,60.0,61.0,1293.0,1607.0,1269.0,207.0,407.0,468.0,70.14285714285714,17.883219056129835,933.0,407.1490308638026,356.42857142857144,129.0114428295117
2023-03-21,Southeast Asia,Container,67,1053,467,Container,88.09,1.07,0,100,2000,0.67,0.5294117647058824,1,21,3,1,12,54.0,60.0,66.0,1504.0,1477.0,1435.0,240.0,211.0,382.0,63.0,10.230672835481828,1211.0,319.98541633434905,325.7142857142857,110.99506638542441
2023-03-21,Southeast Asia,Storage,64,737,303,Storage,88.09,1.07,0,100,2000,0.64,0.37814263724987174,1,21,3,1,12,63.0,90.0,60.0,501.0,1373.0,1021.0,492.0,213.0,470.0,66.57142857142857,13.926678748085685,1066.4285714285713,469.4790933019477,340.85714285714283,112.20283503760575
2023-03-21,Southeast Asia,VM,57,1066,246,VM,88.09,1.07,0,100,2000,0.57,0.5372983870967742,1,21,3,1,12,91.0,75.0,81.0,1439.0,1394.0,1391.0,213.0,202.0,425.0,79.28571428571429,20.65360570388201,1368.7142857142858,422.3543986928966,335.0,95.85579446926174
2023-03-21,North Europe,Container,85,984,284,Container,88.09,1.07,0,100,2000,0.85,0.4979757085020243,1,21,3,1,12,85.0,53.0,81.0,1251.0,1913.0,850.0,286.0,221.0,487.0,82.28571428571429,5.765248931147294,1035.142857142857,177.0126441542407,316.14285714285717,74.63115652198844
2023-03-21,North Europe,VM,92,1208,466,VM,88.09,1.07,0,100,2000,0.92,0.6058174523570712,1,21,3,1,12,89.0,96.0,99.0,520.0,750.0,648.0,424.0,206.0,363.0,83.14285714285714,11.1269728052837,1131.5714285714287,448.944264225474,351.7142857142857,93.46784524764705
2023-03-21,West US,Container,74,878,377,Container,88.09,1.07,0,100,2000,0.74,0.4420946626384693,1,21,3,1,12,61.0,57.0,90.0,1760.0,1841.0,668.0,217.0,283.0,416.0,69.14285714285714,14.182484166846663,1275.7142857142858,334.11810002139197,347.2857142857143,94.901201758661
2023-03-21,West US,Storage,55,1178,478,Storage,88.09,1.07,0,100,2000,0.55,0.5991861648016277,1,21,3,1,12,88.0,81.0,85.0,1254.0,1052.0,1905.0,385.0,403.0,277.0,83.42857142857143,15.328156475988308,1275.2857142857142,319.5500556958764,398.85714285714283,88.02921592938802
2023-03-21,West US,VM,82,1511,426,VM,88.09,1.07,0,100,2000,0.82,0.7608257804632427,1,21,3,1,12,83.0,58.0,89.0,1077.0,1882.0,1420.0,461.0,422.0,248.0,76.28571428571429,10.29100393084962,1407.7142857142858,339.3359762269613,364.85714285714283,96.43724828686713
2023-03-21,East US,Container,74,1777,243,Container,88.09,1.07,0,100,2000,0.74,0.8907268170426065,1,21,3,1,12,90.0,55.0,66.0,919.0,508.0,1746.0,449.0,461.0,335.0,68.14285714285714,11.596386957849868,1152.0,432.04166465747215,318.14285714285717,80.95148458887483
2023-03-21,East US,Storage,77,1549,265,Storage,88.09,1.07,0,100,2000,0.77,0.7776104417670683,1,21,3,1,12,73.0,83.0,59.0,1446.0,605.0,1491.0,295.0,322.0,419.0,78.71428571428571,13.972762620115432,1409.5714285714287,340.8894528254272,297.14285714285717,55.68491289217868
2023-03-21,East US,VM,77,1281,367,VM,88.09,1.07,0,100,2000,0.77,0.6430722891566265,1,21,3,1,12,77.0,95.0,54.0,1887.0,621.0,849.0,219.0,342.0,207.0,76.42857142857143,13.26470432962533,1310.0,405.0358008867859,275.57142857142856,62.66274050517632
2023-01-22,East US,VM,66,1123,454,VM,98.84,0.97,1,100,2000,0.66,0.5637550200803213,6,22,1,1,3,77.0,93.0,92.0,1281.0,1395.0,943.0,367.0,341.0,300.0,72.57142857142857,11.443442705426587,1271.142857142857,408.5541288378766,291.7142857142857,90.63795063458855
2023-01-22,East US,Storage,96,1418,406,Storage,98.84,0.97,1,100,2000,0.96,0.7118473895582329,6,22,1,1,3,77.0,86.0,82.0,1549.0,813.0,763.0,265.0,220.0,252.0,80.14285714285714,15.290831364236666,1496.0,219.5138568139453,323.7142857142857,57.098494684519466
2023-01-22,East US,Container,86,1352,265,Container,98.84,0.97,1,100,2000,0.86,0.6776942355889725,6,22,1,1,3,74.0,67.0,93.0,1777.0,1654.0,504.0,243.0,286.0,302.0,70.85714285714286,13.371967836093683,1108.857142857143,386.2052254831306,315.14285714285717,82.7112015215765
2023-01-22,West US,VM,60,934,302,VM,98.84,0.97,1,100,2000,0.6,0.4702920443101712,6,22,1,1,3,82.0,75.0,53.0,1511.0,1483.0,1273.0,426.0,360.0,246.0,74.14285714285714,12.0198248937408,1329.2857142857142,380.03803067838476,356.57142857142856,99.37111777382322
2023-01-22,West US,Storage,87,1263,425,Storage,98.84,0.97,1,100,2000,0.87,0.6424211597151577,6,22,1,1,3,55.0,99.0,84.0,1178.0,1128.0,1322.0,478.0,395.0,343.0,81.71428571428571,13.901010583338763,1294.5714285714287,313.1899621331311,403.14285714285717,88.53893413150409
2023-01-22,West US,Container,87,1829,297,Container,98.84,0.97,1,100,2000,0.87,0.9209466263846928,6,22,1,1,3,74.0,91.0,62.0,878.0,1516.0,869.0,377.0,285.0,323.0,68.57142857142857,13.201731488169022,1320.4285714285713,388.20134687335366,349.0,93.68920250843559
2023-01-22,North Europe,Storage,87,1483,229,Storage,98.84,0.97,1,100,2000,0.87,0.755091649694501,6,22,1,1,3,61.0,83.0,68.0,507.0,527.0,1581.0,496.0,242.0,428.0,70.71428571428571,18.418417283743377,1069.5714285714287,408.599990676643,354.57142857142856,131.01126814496672
2023-01-22,North Europe,Container,91,580,332,Container,98.84,0.97,1,100,2000,0.91,0.2935222672064777,6,22,1,1,3,85.0,90.0,75.0,984.0,922.0,616.0,284.0,285.0,478.0,82.42857142857143,5.99603043290982,986.2857142857143,246.86211690314985,322.85714285714283,73.46751792783122
2023-01-22,Southeast Asia,VM,78,1399,337,VM,98.84,0.97,1,100,2000,0.78,0.7051411290322581,6,22,1,1,3,57.0,98.0,58.0,1066.0,1028.0,1512.0,246.0,297.0,328.0,76.42857142857143,18.946038661218335,1421.7142857142858,394.85597133035503,340.7142857142857,94.39405752078946
2023-01-22,Southeast Asia,Storage,66,1853,472,Storage,98.84,0.97,1,100,2000,0.66,0.9507439712673166,6,22,1,1,3,64.0,55.0,50.0,737.0,697.0,1301.0,303.0,297.0,295.0,68.14285714285714,12.992671927264393,1231.5714285714287,518.6160613089601,365.85714285714283,120.02559250902628
2023-01-22,Southeast Asia,Container,69,1483,268,Container,98.84,0.97,1,100,2000,0.69,0.7456008044243339,6,22,1,1,3,67.0,50.0,97.0,1053.0,1341.0,987.0,467.0,204.0,436.0,65.71428571428571,8.596787882968918,1231.2857142857142,333.8031926578466,334.85714285714283,101.530666256438
2023-01-22,North Europe,VM,67,1297,448,VM,98.84,0.97,1,100,2000,0.67,0.6504513540621866,6,22,1,1,3,92.0,82.0,91.0,1208.0,1092.0,1156.0,466.0,351.0,319.0,81.0,12.714820748507071,1160.857142857143,452.6041053619334,365.57142857142856,100.28601953555494
2023-02-22,East US,Storage,74,1607,329,Storage,98.39,1.04,0,100,2000,0.74,0.8067269076305221,2,22,2,1,8,96.0,84.0,84.0,1418.0,1776.0,1280.0,406.0,281.0,319.0,78.71428571428571,15.337473561121305,1471.857142857143,191.03178493942528,330.57142857142856,53.906886210876465
2023-02-22,Southeast Asia,VM,59,1343,456,VM,98.39,1.04,0,100,2000,0.59,0.6769153225806451,2,22,2,1,8,78.0,98.0,73.0,1399.0,1984.0,1647.0,337.0,297.0,237.0,70.85714285714286,17.19911404141278,1330.142857142857,307.3545339242774,363.42857142857144,101.01956434746884
2023-02-22,North Europe,Container,63,1091,292,Container,98.39,1.04,0,100,2000,0.63,0.5521255060728745,2,22,2,1,8,91.0,74.0,54.0,580.0,1326.0,1918.0,332.0,482.0,425.0,80.85714285714286,9.172941575244936,952.7142857142857,205.47320529752236,295.7142857142857,21.807600247882583
2023-02-22,North Europe,Storage,60,1533,394,Storage,98.39,1.04,0,100,2000,0.6,0.7805498981670062,2,22,2,1,8,87.0,98.0,64.0,1483.0,1352.0,539.0,229.0,481.0,224.0,65.28571428571429,14.138768047632842,1095.4285714285713,434.36615013252674,342.14285714285717,120.74274108123235
2023-02-22,North Europe,VM,94,1418,486,VM,98.39,1.04,0,100,2000,0.94,0.7111334002006018,2,22,2,1,8,67.0,67.0,61.0,1297.0,723.0,669.0,448.0,438.0,208.0,84.85714285714286,11.82410773840982,1260.142857142857,415.2314328867013,372.42857142857144,107.44899122041912
2023-02-22,West US,Container,50,1947,363,Container,98.39,1.04,0,100,2000,0.5,0.9803625377643505,2,22,2,1,8,87.0,82.0,77.0,1829.0,873.0,1718.0,297.0,264.0,425.0,64.0,13.316656236958766,1473.857142857143,394.08519746007056,363.14285714285717,85.86506579400913
2023-02-22,West US,Storage,84,1752,460,Storage,98.39,1.04,0,100,2000,0.84,0.8911495422177009,2,22,2,1,8,87.0,94.0,60.0,1263.0,1528.0,1451.0,425.0,318.0,322.0,80.28571428571429,12.90625540470315,1326.5714285714287,350.2645938633899,423.42857142857144,81.79009137798418
2023-02-22,West US,VM,74,527,265,VM,98.39,1.04,0,100,2000,0.74,0.26535750251762336,2,22,2,1,8,60.0,79.0,63.0,934.0,1765.0,1880.0,302.0,450.0,297.0,73.42857142857143,11.830147123023515,1152.4285714285713,428.4545316766833,330.14285714285717,94.88137957721828
2023-02-22,East US,Container,88,1337,344,Container,98.39,1.04,0,100,2000,0.88,0.6701754385964912,2,22,2,1,8,86.0,54.0,96.0,1352.0,949.0,1612.0,265.0,209.0,267.0,75.71428571428571,12.365466505747461,1164.2857142857142,387.28013731910437,334.42857142857144,68.3248542939222
2023-02-22,East US,VM,96,513,430,VM,98.39,1.04,0,100,2000,0.96,0.2575301204819277,2,22,2,1,8,66.0,78.0,73.0,1123.0,1408.0,502.0,454.0,245.0,359.0,75.14285714285714,14.484803202305645,1143.2857142857142,490.4279472344244,318.14285714285717,101.11285538352448
2023-02-22,Southeast Asia,Storage,54,1799,463,Storage,98.39,1.04,0,100,2000,0.54,0.9230374551051821,2,22,2,1,8,66.0,90.0,57.0,1853.0,1622.0,1774.0,472.0,205.0,375.0,63.0,9.574271077563417,1256.857142857143,544.4937797537051,402.7142857142857,100.40702878071527
2023-02-22,Southeast Asia,Container,92,1471,200,Container,98.39,1.04,0,100,2000,0.92,0.7395676219205631,2,22,2,1,8,69.0,77.0,75.0,1483.0,1208.0,1413.0,268.0,332.0,236.0,67.85714285714286,12.746614863413345,1268.857142857143,345.3468925449832,316.0,113.68083978108778
2023-03-22,East US,Container,50,1514,207,Container,90.25,1.08,0,100,2000,0.5,0.7588972431077694,2,22,3,1,12,88.0,68.0,93.0,1337.0,1249.0,1811.0,344.0,372.0,373.0,73.14285714285714,15.667679805133586,1202.142857142857,409.26903481346164,310.85714285714283,80.56762908974571
2023-03-22,West US,VM,86,1427,375,VM,90.25,1.08,0,100,2000,0.86,0.7185297079556898,2,22,3,1,12,74.0,57.0,98.0,527.0,808.0,1387.0,265.0,382.0,321.0,77.57142857142857,10.064080399406333,1240.857142857143,408.9541247994406,329.14285714285717,94.278715468955
2023-03-22,West US,Storage,92,1112,459,Storage,90.25,1.08,0,100,2000,0.92,0.5656154628687691,2,22,3,1,12,84.0,81.0,81.0,1752.0,806.0,1745.0,460.0,499.0,318.0,81.85714285714286,13.655628527321308,1370.2857142857142,288.0339761704708,417.7142857142857,76.88024082019636
2023-03-22,West US,Container,79,1465,445,Container,90.25,1.08,0,100,2000,0.79,0.7376636455186304,2,22,3,1,12,50.0,67.0,88.0,1947.0,1413.0,996.0,363.0,410.0,467.0,65.71428571428571,14.48809034706649,1481.2857142857142,393.2360250899851,368.14285714285717,89.96930693562213
2023-03-22,North Europe,VM,68,1043,336,VM,90.25,1.08,0,100,2000,0.68,0.5230692076228686,2,22,3,1,12,94.0,71.0,90.0,1418.0,1048.0,1442.0,486.0,258.0,217.0,84.42857142857143,12.447987024108762,1259.4285714285713,415.6612631870884,383.57142857142856,97.15598650770677
2023-03-22,North Europe,Storage,61,1313,215,Storage,90.25,1.08,0,100,2000,0.61,0.6685336048879837,2,22,3,1,12,60.0,52.0,70.0,1533.0,1423.0,1920.0,394.0,401.0,348.0,66.57142857142857,13.100345324419855,1079.7142857142858,422.36426391039737,315.57142857142856,125.98393699576297
2023-03-22,North Europe,Container,50,1074,308,Container,90.25,1.08,0,100,2000,0.5,0.5435222672064778,2,22,3,1,12,63.0,84.0,57.0,1091.0,944.0,801.0,292.0,292.0,437.0,76.0,14.617341299520474,971.2857142857143,210.37087431938963,298.0,22.188585654190593
2023-03-22,Southeast Asia,VM,70,1169,468,VM,90.25,1.08,0,100,2000,0.7,0.5892137096774194,2,22,3,1,12,59.0,64.0,56.0,1343.0,852.0,1162.0,456.0,412.0,435.0,71.71428571428571,16.94810004803175,1375.4285714285713,241.4510696758646,371.42857142857144,107.51566884700604
2023-03-22,Southeast Asia,Storage,83,1783,301,Storage,90.25,1.08,0,100,2000,0.83,0.9148281169830682,2,22,3,1,12,54.0,80.0,81.0,1799.0,1456.0,702.0,463.0,223.0,455.0,63.42857142857143,10.485818086939217,1303.5714285714287,577.4561620137231,413.85714285714283,79.23473264385264
2023-03-22,Southeast Asia,Container,80,746,327,Container,90.25,1.08,0,100,2000,0.8,0.37506284565108094,2,22,3,1,12,92.0,69.0,71.0,1471.0,1304.0,1161.0,200.0,203.0,434.0,69.42857142857143,13.562904591287982,1189.142857142857,396.49524106914095,333.7142857142857,102.22151483537164
2023-03-22,East US,Storage,76,539,419,Storage,90.25,1.08,0,100,2000,0.76,0.27058232931726905,2,22,3,1,12,74.0,94.0,74.0,1607.0,1766.0,1289.0,329.0,321.0,412.0,76.14285714285714,13.777137721948028,1296.5714285714287,362.30413427710977,344.57142857142856,62.97051464205859
2023-03-22,East US,VM,51,1274,458,VM,90.25,1.08,0,100,2000,0.51,0.6395582329317269,2,22,3,1,12,96.0,72.0,58.0,513.0,1408.0,987.0,430.0,224.0,323.0,72.14285714285714,17.170018165672506,1124.142857142857,480.8958406181212,351.57142857142856,103.45507421558592
2023-01-23,East US,VM,83,552,404,VM,85.21,0.93,0,100,2000,0.83,0.27710843373493976,0,23,1,1,4,51.0,51.0,50.0,1274.0,521.0,1795.0,458.0,311.0,388.0,76.71428571428571,14.682350921137552,1128.5714285714287,474.51619471585894,364.85714285714283,103.34800203104815
2023-01-23,East US,Storage,92,542,439,Storage,85.21,0.93,0,100,2000,0.92,0.2720883534136546,0,23,1,1,4,76.0,51.0,88.0,539.0,1341.0,1203.0,419.0,297.0,268.0,82.0,9.291573243177572,1182.4285714285713,458.94620496047196,364.85714285714283,67.78010664747332
2023-01-23,East US,Container,60,610,448,Container,85.21,0.93,0,100,2000,0.6,0.3057644110275689,0,23,1,1,4,50.0,65.0,71.0,1514.0,934.0,1360.0,207.0,324.0,446.0,72.42857142857143,16.205525218858163,1155.857142857143,459.8446942796475,328.57142857142856,96.077845422097
2023-01-23,West US,VM,72,1706,294,VM,85.21,0.93,0,100,2000,0.72,0.8590130916414904,0,23,1,1,4,86.0,88.0,52.0,1427.0,1609.0,1599.0,375.0,275.0,353.0,75.28571428571429,9.068522219088164,1254.7142857142858,424.84221160556183,331.85714285714283,92.72077899339955
2023-01-23,Southeast Asia,Storage,91,1033,200,Storage,85.21,0.93,0,100,2000,0.91,0.530015392508979,0,23,1,1,4,83.0,64.0,79.0,1783.0,875.0,856.0,301.0,431.0,222.0,67.28571428571429,14.806690894257763,1326.142857142857,560.7588396008363,380.85714285714283,112.16569376214288
2023-01-23,Southeast Asia,VM,68,1528,291,VM,85.21,0.93,0,100,2000,0.68,0.7701612903225806,0,23,1,1,4,70.0,95.0,85.0,1169.0,1383.0,1812.0,468.0,413.0,453.0,67.85714285714286,13.483676197889144,1396.142857142857,248.33071267393203,354.0,109.52320910808515
2023-01-23,North Europe,Container,99,560,321,Container,85.21,0.93,0,100,2000,0.99,0.2834008097165992,0,23,1,1,4,50.0,75.0,65.0,1074.0,882.0,717.0,308.0,267.0,238.0,79.42857142857143,16.969159700833185,925.2857142857143,262.01381279474134,305.7142857142857,18.732452106031904
2023-01-23,Southeast Asia,Container,54,732,211,Container,85.21,0.93,0,100,2000,0.54,0.3680241327300151,0,23,1,1,4,80.0,70.0,59.0,746.0,578.0,1623.0,327.0,413.0,489.0,67.14285714285714,14.747073963203341,1211.142857142857,359.47806079158187,304.85714285714283,104.59354436966723
2023-01-23,North Europe,VM,74,1718,394,VM,85.21,0.93,0,100,2000,0.74,0.8615847542627884,0,23,1,1,4,68.0,98.0,96.0,1043.0,1459.0,1508.0,336.0,231.0,293.0,81.0,11.343133018115667,1296.4285714285713,446.75155554396537,406.85714285714283,70.32170971430396
2023-01-23,West US,Container,53,859,383,Container,85.21,0.93,0,100,2000,0.53,0.432527693856999,0,23,1,1,4,79.0,59.0,78.0,1465.0,1110.0,1743.0,445.0,391.0,268.0,64.85714285714286,15.115428888264795,1445.4285714285713,441.2470423481073,367.0,89.68091584426789
2023-01-23,West US,Storage,60,1897,207,Storage,85.21,0.93,0,100,2000,0.6,0.9649033570701933,0,23,1,1,4,92.0,73.0,65.0,1112.0,1817.0,1958.0,459.0,258.0,285.0,80.0,15.779733838059522,1381.7142857142858,309.4999807677507,410.42857142857144,94.85402318450005
2023-01-23,North Europe,Storage,76,592,359,Storage,85.21,0.93,0,100,2000,0.76,0.3014256619144603,0,23,1,1,4,61.0,56.0,95.0,1313.0,776.0,1457.0,215.0,219.0,403.0,69.42857142857143,12.581165060745203,1053.4285714285713,449.28382163277666,335.57142857142856,119.01800584065298
2023-02-23,East US,Container,86,804,319,Container,118.86,1.02,0,100,2000,0.86,0.4030075187969925,3,23,2,1,8,60.0,59.0,99.0,610.0,582.0,1563.0,448.0,344.0,423.0,76.28571428571429,15.681350767863158,1187.5714285714287,419.562016529482,325.0,95.87318012179763
2023-02-23,Southeast Asia,Storage,54,1684,378,Storage,118.86,1.02,0,100,2000,0.54,0.8640328373524885,3,23,2,1,8,91.0,50.0,76.0,1033.0,1577.0,921.0,200.0,435.0,387.0,67.85714285714286,14.088157809883837,1341.4285714285713,570.1169053047681,372.7142857142857,109.6201232829602
2023-02-23,West US,VM,93,655,406,VM,118.86,1.02,0,100,2000,0.93,0.3298086606243706,3,23,2,1,8,72.0,70.0,78.0,1706.0,1601.0,614.0,294.0,200.0,385.0,78.57142857142857,10.82985292077943,1119.5714285714287,446.2517440275381,361.2857142857143,74.86813805109686
2023-02-23,West US,Storage,55,1119,450,Storage,118.86,1.02,0,100,2000,0.55,0.569175991861648,3,23,2,1,8,60.0,94.0,52.0,1897.0,1216.0,1563.0,207.0,459.0,239.0,74.42857142857143,16.8607744272235,1367.857142857143,320.14446143963835,409.14285714285717,94.14426619366056
2023-02-23,West US,Container,69,833,329,Container,118.86,1.02,0,100,2000,0.69,0.41943605236656595,3,23,2,1,8,53.0,50.0,76.0,859.0,1380.0,1812.0,383.0,487.0,461.0,67.57142857142857,13.636435786244887,1367.2857142857142,499.37251101948414,344.42857142857144,72.72518395268835
